specimen,CST,subCST,score,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim
A00019-02,IV-B,IV-B,0.1690294038471997,0.0001735206231888,0.0028923626641509,0.0194909629980434,0.0018580704120168,0.0248998896189785,0.0873531968223855,0.1690294038471997,0.0148057441572078,0.0053470777718837,0.0032059611042658,0.0005472249237584,0.013288791925232,0.0199526468081226
A00019-03,IV-B,IV-B,0.0306322133840681,4.293871965279167e-05,0.0006741048848187,0.0044307542996657,0.0004055243431457,0.0055185829764152,0.0167191605540972,0.0306322133840681,0.0028700553704276,0.0012346807356149,0.0007391176438398,0.000125774006941,0.0028634126531959,0.0044014642744799
A00019-04,IV-B,IV-B,0.1591316930594021,0.0001750348551757,0.0028662631671185,0.0192327241996725,0.0018408289394476,0.0244515875852589,0.0825472324536632,0.1591316930594021,0.013455604479762,0.0052856306148116,0.0031694791870734,0.0005375421620318,0.0128812250958243,0.019506977662971
A00019-05,IV-B,IV-B,0.017194036710107,2.3536835188935524e-05,0.0003863403228451,0.0023332688010824,0.000188724540931,0.0027223071314511,0.0095293463567359,0.017194036710107,0.0032254331283018,0.0006693560227926,0.0003692917030695,0.0001005768155491,0.0015475613191621,0.0022180699024687
A00019-06,II,II,0.921325205071892,0.0006666645964007,0.0145338354760749,0.921325205071892,0.0031509522561917,0.0040484810676144,0.000385414341303,0.0026413881921425,0.0190989961461389,0.0107781895881104,0.0138757277289566,0.0051932243529828,0.0058729753668164,0.0258061866093969
A00019-07,II,II,0.8620022335033903,0.0006806584021554,0.0141970895086434,0.8620022335033903,0.003351347978551,0.0040227797175288,0.0003749101807001,0.0024542307487541,0.0167008725423551,0.0104425868060003,0.0134116156393682,0.0050127137601849,0.0055290213395545,0.0245248168159972
A00020-05,III,III-A,0.9660996210761912,0.0023945414788409,0.0444713102077292,0.0484650125767915,0.9660996210761912,0.8839325285765329,0.0611732964115276,0.1327124070451721,0.0896375705662448,0.0181943374501679,0.0121423817640212,0.0010021135258317,0.1330236710089602,0.2559983405951158
A00020-06,III,III-A,0.9276376607476235,0.0023411385432784,0.0446215551085404,0.0493766076556997,0.9276376607476235,0.9048792118149648,0.0694870101813019,0.1531271370556078,0.0978635271370129,0.0184115703528379,0.0125255491520696,0.0010529957987971,0.1377950851868314,0.2623785264356307
A00020-12,III,III-A,0.9960438950874504,0.0024453182097204,0.0436020500008015,0.0467950330982901,0.9960438950874504,0.8272582995578605,0.0546566077789565,0.1177985024630746,0.0778061400074637,0.0176683503487251,0.011754054176741,0.0009408596570614,0.1244739649526323,0.2421158881647563
A00020-15,III,III-A,0.995151538770656,0.0024514807021653,0.0429915178015619,0.0459320114824286,0.995151538770656,0.7971305651280369,0.0523471184778131,0.1125354682411677,0.0736376695226768,0.0173754959362779,0.0115464259035031,0.0009237177643313,0.1205189917654049,0.2351122888355141
A00020-20,III,III-B,0.8839682482338033,0.0022372198513784,0.0434134770095377,0.0477412794104732,0.8642688223813005,0.8839682482338033,0.0644379728291755,0.1400370293702299,0.1006734896389742,0.0178865695042846,0.0119490285301044,0.0009605192892092,0.1370370492863101,0.2592354754995639
A00020-22,III,III-A,0.9959837488343002,0.0024520435539574,0.0430775821165119,0.0460570175563596,0.9959837488343002,0.8007848329631232,0.0527350789005292,0.113432736206568,0.0741135226341627,0.0174171478588568,0.0115813768461252,0.0009272259574156,0.120995188947558,0.235960468675039
A00020-24,III,III-A,0.995289741529218,0.0024518803691387,0.0429940839870024,0.0459389696689707,0.995289741529218,0.7970870369514919,0.0523576005842157,0.1125509661612205,0.0736536745324338,0.0173777584181784,0.0115469584844929,0.000924781659476,0.1205122880683448,0.2350996103879721
A00020-25,III,III-A,0.9932411308180126,0.0024512856691272,0.042781637735698,0.0456519100847544,0.9932411308180126,0.7876289911715292,0.0517016350118005,0.111074142904129,0.0724498743997545,0.0172786811704659,0.0114803235293565,0.0009183115535508,0.1193115914600597,0.2329181357653336
A00020-27,III,III-A,0.9962771796823566,0.0024419567362605,0.0439602394172776,0.0473200200386663,0.9962771796823566,0.8453404555009616,0.056392929840787,0.1215784815726341,0.0804402882709774,0.0178462220082893,0.0118893245025323,0.000952899832667,0.1268609239719248,0.2462957411824359
A00021-08,IV-C,IV-C0,0.0003536116425002,1.1865004966309604e-06,1.1250300073957833e-05,3.551774293612468e-05,1.7731939847297788e-06,1.4134616809580791e-05,8.256181702913368e-05,0.0001010489778612,0.0003536116425002,1.4714277421103876e-05,1.670248842425161e-06,6.370164039925075e-06,1.4491259622105351e-05,1.1685677884865983e-05
A00021-09,IV-C,IV-C0,0.0020090705537691,9.53343615949664e-06,0.0001802054991203,0.000493995549453,0.0001617065422171,0.0003242190793349,0.000958295166071,0.0014930840939466,0.0020090705537691,0.0001722105048239,3.208273801004819e-05,7.261445937101626e-05,0.0002364634055715,0.0002332373514262
A00021-10,IV-C,IV-C0,0.0099373883248635,2.604456731859045e-05,0.0004370593593522,0.0018141952794488,4.776892051908713e-05,0.0004447280658357,0.003402481052242,0.0051872813766486,0.0099373883248635,0.0005065885970907,8.74733693625657e-05,0.0002554191726821,0.0006784960084421,0.0004838051250228
A00021-11,IV-C,IV-C0,0.0081418533823426,2.492892963026849e-05,0.0004313066786088,0.0024932255455622,4.860495729984899e-05,0.0003965375858457,0.0028245304768504,0.0042633160538027,0.0081418533823426,0.0004784450396743,9.817441289554983e-05,0.0002388525614055,0.0005990207198002,0.000467560439851
A00021-13,IV-C,IV-C0,0.0329212400098434,7.364835547122845e-05,0.0012244843609831,0.0056126222876099,0.0001374429769998,0.0012909224830885,0.0101870728537933,0.0153921600637909,0.0329212400098434,0.0014646123989947,0.0002454067996373,0.0007473145608625,0.0020040246786636,0.0014313417278957
A00022-03,IV-B,IV-B,0.3784467231655854,0.0003054180670662,0.0052974297399191,0.0348913231357956,0.0031326551657305,0.0436329365085822,0.1800341176134281,0.3784467231655854,0.0416267480499166,0.0095809287723036,0.0055986367958457,0.0011855015956237,0.0243636688839525,0.0353384158706574
A00022-05,IV-B,IV-B,0.503936503411196,0.0003975823517631,0.0066623818725428,0.0459898883525004,0.0037820448616126,0.0586113101314001,0.2288008511786573,0.503936503411196,0.0359745852040244,0.0123999597731049,0.0073948101747183,0.0012738587108736,0.0310744195723903,0.046914925689299
A00022-08,IV-C,IV-C0,0.0004797755325111,2.639455004629422e-06,1.5372277923207056e-05,3.409321852232458e-05,9.912180882326012e-06,5.2989276072727176e-05,0.000106098126327,0.0001654999825409,0.0004797755325111,4.5332683070745466e-05,4.35302958195744e-06,8.789978860034319e-06,1.9980575274213315e-05,2.926359182771622e-05
A00022-09,IV-B,IV-B,0.0007522902821969,3.008359842620141e-06,2.671431156995777e-05,6.09267512323963e-05,1.0299197089448258e-05,7.57088381525235e-05,0.0003715735723474,0.0007522902821969,0.0005351127687047,5.171566178616071e-05,2.30907780793565e-05,1.1903800426174423e-05,5.468351668644572e-05,5.583001594611512e-05
A00022-10,IV-C,IV-C0,0.0003814517591874,2.105941197087812e-06,1.0613959156872589e-05,1.089693473383878e-05,6.72323536389368e-06,2.276799318566209e-05,4.202600906336911e-05,5.35013831018247e-05,0.0003814517591874,3.3471871108572264e-05,1.514964372397076e-06,7.012263137449176e-06,6.788466831441507e-06,7.731606237850897e-06
A00022-13,IV-B,IV-B,0.0096497321879865,1.1710754004479495e-05,0.000192999572672,0.0009149121787349,8.180280138414046e-05,0.0011768199372604,0.0049905317006103,0.0096497321879865,0.0017896315614495,0.0003118211627464,0.0002230375838751,4.6971084395596416e-05,0.0007415586451217,0.000968570535714
A00022-15,IV-B,IV-B,0.0016319254285895,6.710440969499978e-06,6.99504886163315e-05,0.0002540644929743,2.562680166530506e-05,0.0002317715339422,0.0009319141551578,0.0016319254285895,0.0012737150272025,0.0001363711816796,4.274149351847156e-05,4.281642856584873e-05,0.0001764212208782,0.0001788120586335
A00022-16,IV-C,IV-C0,0.0002303324964984,1.4005468885833605e-06,7.366388424118279e-06,1.2584832970557784e-05,4.897728421200194e-06,2.121599800593957e-05,3.846161126705365e-05,5.166292573996338e-05,0.0002303324964984,2.2545580064584783e-05,1.3910433890026026e-06,4.4941086970593385e-06,7.0022330478691445e-06,1.0053817070734608e-05
A00022-17,IV-B,IV-B,0.0063995671584694,8.077124443667337e-06,0.0001237426993632,0.0003806225364944,3.32397601071294e-05,0.0004560195698594,0.0030362011909729,0.0063995671584694,0.0015537282698435,0.0001679573413079,0.0001760238786111,4.194314047676458e-05,0.0004115478416624,0.0004052636248776
A00022-18,IV-B,IV-B,0.001259235706225,2.9984921430243363e-06,3.94114521069639e-05,0.0001965745195783,2.1612311653035592e-05,0.0002450480980968,0.0007064602669111,0.001259235706225,0.0002760280842297,7.005985875404455e-05,3.547462355709851e-05,8.958451071574282e-06,0.0001241227262671,0.0001886289684489
A00023-04,III,III-A,0.0005004439012539,2.5624272102030825e-06,4.179575969072509e-05,4.4361810347016e-05,0.0005004439012539,0.0004442525445878,5.133413465558792e-05,0.0001018789324575,8.447287925964448e-05,1.856981128014475e-05,1.144261967400832e-05,1.2353147913358448e-06,0.0001075390806319,0.0001904351865012
A00023-13,IV-B,IV-B,0.0008530046851487,3.2055109927831274e-06,5.2904740184866375e-05,0.0001232313175493,0.0003953528975004,0.0004542817976405,0.0004363298534808,0.0008530046851487,0.0001690382507996,4.078637034368181e-05,3.3725283217489025e-05,7.5406247723446305e-06,0.0001515612344362,0.0002366324316712
A00023-16,IV-B,IV-B,0.0016375187992563,9.511566914815748e-06,0.0001364781701567,0.0004645525279279,0.0003875435972482,0.0005947938827539,0.0009923425019708,0.0016375187992563,0.0013633692498117,0.000149907602694,4.6576446057981576e-05,5.2723582211592186e-05,0.0002810629485259,0.0003676225098997
A00023-19,IV-B,IV-B,0.0405419507714538,5.250559640260536e-05,0.0008979213865968,0.0053584059024311,0.0004216393174359,0.0062201509354814,0.0223735851812245,0.0405419507714538,0.0077178501030418,0.0015185525271932,0.0008225358450203,0.000229817635827,0.0035542091310304,0.0050858054983432
A00023-20,IV-B,IV-B,0.0057527546761932,1.473773939069228e-05,0.0002096070066256,0.0010988008623721,0.0001727404561179,0.0011958277104844,0.0032626534681631,0.0057527546761932,0.0014387833908286,0.0003220499144278,0.000159803928572,6.247898920505136e-05,0.0006332071655676,0.0009291652579426
A00023-21,IV-B,IV-B,0.0003401549609462,1.9115870117136414e-06,2.5016902621640644e-05,0.0001565687921751,9.288405477920916e-05,0.0001454336614932,0.0002020382042127,0.0003401549609462,0.0001858374069279,3.112028084006953e-05,1.318827448079542e-05,6.909671922909976e-06,5.641610260254823e-05,8.907923255071816e-05
A00023-22,IV-B,IV-B,0.0151959414610542,2.88182887971914e-05,0.0004457353800759,0.0026490470001389,0.0002103582098638,0.0027369130348275,0.0085490603094557,0.0151959414610542,0.0032702979488802,0.000729607474414,0.0003756655476585,0.0001292874286709,0.0015183237683369,0.0022058622599337
A00023-27,IV-B,IV-B,0.0657454644142313,7.659234096238055e-05,0.0012823025162217,0.0083927703787789,0.0007260684208084,0.0105977402187946,0.0355172335074046,0.0657454644142313,0.006451901422693,0.0023388212457086,0.0013939796684546,0.00023729262643,0.0056695021968639,0.0085160827108975
A00024-07,IV-C,IV-C0,9.785951149634918e-06,6.427374514683158e-08,3.074784427899609e-07,2.674508283979949e-07,2.0266378627175534e-07,6.029678785214509e-07,1.1967563636861305e-06,6.252606421100771e-07,9.785951149634918e-06,9.678749534016268e-07,1.1643436559958336e-08,1.9934124794098466e-07,1.3152111924539742e-07,1.624321791161148e-07
A00024-15,IV-C,IV-C0,7.061997385283696e-05,4.664682995498684e-07,2.99239524378384e-06,4.144053675170856e-06,1.4796109736969873e-06,6.358742357213741e-06,2.2647105175818184e-05,3.763235847884162e-05,7.061997385283696e-05,8.902414129654118e-06,2.052025594168665e-05,2.0093948144229136e-06,1.1149119751042212e-05,3.352382403599604e-06
A00024-22,IV-C,IV-C0,0.0005200704023292,3.2230523570837203e-06,4.244107709314647e-05,0.0001336535168225,8.88941062838716e-05,0.0001212211625869,0.000224646513402,0.0003463611038935,0.0005200704023292,4.826482299117467e-05,8.972826794429327e-06,2.054152020789553e-05,6.831216512767428e-05,7.453628293698271e-05
A00024-25,IV-C,IV-C0,0.0003151826417025,1.713094712651684e-06,1.958890826532198e-05,6.465716035578326e-05,3.5819893943184023e-06,2.097238131448564e-05,0.0001054015546623,0.0001519457532943,0.0003151826417025,2.70561200328816e-05,3.0215876992552165e-06,1.1719801628511812e-05,2.4488182484543857e-05,1.855404644551567e-05
A00024-29,IV-C,IV-C0,9.905223816092184e-05,6.127790696307559e-07,3.1560422323360377e-06,3.899078180086005e-06,1.8731423437198296e-06,5.836533595676693e-06,8.16585126401937e-06,8.134313149161428e-06,9.905223816092184e-05,9.240341416542767e-06,1.7316274671876157e-07,2.0655626623266253e-06,1.75288378095495e-06,1.8994685340676216e-06
A00024-31,IV-C,IV-C0,0.0014080262055261,6.640737870035633e-06,9.358353622838358e-05,0.0003207160289269,1.2216370465835376e-05,9.049134566884236e-05,0.0005524780092727,0.0007993737548026,0.0014080262055261,0.0001112127394261,1.488247218768181e-05,5.38833023409341e-05,0.0001240866380289,9.016954962528913e-05
A00025-14,III,III-A,0.9921077837954688,0.0024509056738454,0.0426834828586773,0.045581994454888,0.9921077837954688,0.7832525090794794,0.051395656133336,0.1103796871910128,0.0719206058501226,0.017234187288962,0.0114499538227002,0.0009163427627997,0.1187593885691947,0.2319132500422928
A00025-16,III,III-A,0.9922448073199356,0.0024508774399683,0.0426936166051536,0.0455351830785879,0.9922448073199356,0.7837764528623758,0.0514310867519767,0.1104605711716863,0.0719820124026461,0.0172383512964845,0.0114520470399824,0.0009160880339851,0.1188247896535777,0.2320320122268383
A00025-24,III,III-A,0.9912115114024892,0.0024505906291721,0.0426050581496447,0.0455004457716574,0.9912115114024892,0.7797984625163086,0.0511631456074714,0.1098509999646434,0.0715040284883383,0.0171985356861717,0.0114257345087701,0.0009145161901331,0.1183232972507992,0.2311153954984513
A00025-25,III,III-A,0.9932541395648032,0.0024514003722069,0.0427876334641924,0.0457212172643154,0.9932541395648032,0.7877887089688975,0.0517197901554823,0.1111134156684101,0.0724825241394725,0.0172828612392354,0.0114833581918811,0.0009194797150424,0.1193343384836924,0.2329608544619896
A00026-06,IV-C,IV-C0,0.0007456111960527,2.769958693854115e-06,1.9019496154037423e-05,0.0004456575954131,3.1288030550013004e-06,1.9120240169645524e-05,2.704560314511606e-05,4.207619663151645e-05,0.0007456111960527,1.296341803746922e-05,2.0264209920207056e-05,6.831020774401127e-06,1.0674985879596308e-05,3.144779916025308e-05
A00026-07,IV-C,IV-C0,0.0008056421114282,4.949648437659663e-06,5.179285324317158e-05,0.0006476887139322,0.0003173253839262,0.0003189811884682,5.583810786087568e-05,9.19015855287502e-05,0.0008056421114282,2.701829236529893e-05,2.528727943910029e-05,8.028946200696972e-06,8.326165606438288e-05,0.0001689200580393
A00026-08,II,II,0.0009409392733,5.211356559132459e-06,5.854555431511076e-05,0.0009409392733,0.0002819875689212,0.0002893876798904,6.728464457081774e-05,0.0001182113638759,0.0008310808033068,3.375297210771777e-05,3.366040879702598e-05,1.178887972906608e-05,8.181084206142482e-05,0.0001719165986554
A00026-09,IV-C,IV-C0,0.0007823125925928,2.6386754826957245e-06,9.229759194647404e-06,8.930545750017414e-06,7.691421633873352e-07,2.271974952730727e-05,7.068142464705138e-05,0.0001335511246881,0.0007823125925928,5.24812832892112e-06,1.7055264304410452e-05,3.221063395782991e-06,1.3859506939189564e-05,1.4362817652507678e-05
A00026-11,II,II,0.0011387758472413,4.845408050109664e-06,5.502940051901973e-05,0.0011387758472413,9.150778744489652e-06,4.082139954511883e-05,0.0001383592077177,0.0001881693386324,0.001067164660029,4.643534396329065e-05,3.365904956130667e-05,2.2637809352291472e-05,4.003642310008453e-05,8.175012677876653e-05
A00026-13,II,II,0.0061989675645112,1.0640012991359797e-05,0.00018956790742,0.0061989675645112,3.946757908081326e-05,7.174312790592243e-05,6.024789609216338e-05,0.0001385115249109,0.0010028571371571,0.0001390052591611,0.0001784458033312,6.71569829927274e-05,8.261921165892281e-05,0.0003390433389666
A00026-17,II,II,0.0015429528928239,5.067469166020472e-06,6.061047034506997e-05,0.0015429528928239,1.099883334241338e-05,4.002006918486336e-05,9.232536370677606e-05,0.0001482709583387,0.0010365466456081,5.079109177028338e-05,8.859659298838283e-05,2.4940434979735867e-05,5.382697189755357e-05,9.884001394867548e-05
A00026-24,IV-C,IV-C0,0.0008881890951937,3.926911308285686e-06,3.780806371689216e-05,0.000834350651255,6.398831289334655e-06,2.9387523898371888e-05,7.106817229846088e-05,9.818306382997488e-05,0.0008881890951937,2.943817818557936e-05,2.441304424143114e-05,1.4267907536656969e-05,2.34124237666268e-05,5.789382935536979e-05
A00026-31,II,II,0.0026258295477646,5.173541877219902e-06,8.33346330639053e-05,0.0026258295477646,1.6780926992509692e-05,3.4527290162509346e-05,2.564285258112715e-05,4.127249418989728e-05,0.0006747676287502,6.175660558157085e-05,8.069030256850073e-05,2.95684683247359e-05,3.840142527005242e-05,0.0001470137271107
